CASE ID,APPLICATIONTYPE,LOANGOAL,REQUESTEDAMOUNT
Application_813308967,New credit,Home improvement,20000.0
Application_814003882,New credit,Existing loan takeover,15000.0
Application_814620974,New credit,Home improvement,53000.0
Application_815196626,New credit,Existing loan takeover,25000.0
Application_815394683,New credit,Existing loan takeover,15000.0
Application_81591081,New credit,Existing loan takeover,55000.0
Application_816539238,New credit,"Other, see explanation",15000.0
Application_816597475,New credit,Unknown,0.0
Application_817532877,New credit,Unknown,0.0
Application_817648560,Limit raise,Car,27000.0
Application_818146137,New credit,"Other, see explanation",25000.0
Application_818552981,Limit raise,Home improvement,15000.0
Application_818885923,New credit,Car,5000.0
Application_81911405,New credit,Car,8500.0
Application_820031556,New credit,Car,20000.0
Application_820689016,New credit,Existing loan takeover,30000.0
Application_82076268,New credit,Car,19000.0
Application_820867760,New credit,Car,16000.0
Application_821207705,New credit,"Other, see explanation",21300.0
Application_821402088,New credit,Unknown,0.0
Application_821498764,New credit,Car,5000.0
Application_821671808,Limit raise,Car,0.0
Application_821899572,New credit,Unknown,0.0
Application_822603471,New credit,"Other, see explanation",15000.0
Application_82353525,New credit,Existing loan takeover,25000.0
Application_824407416,New credit,Home improvement,38500.0
Application_824570106,New credit,Car,6500.0
Application_824575725,New credit,Existing loan takeover,35000.0
Application_82461480,Limit raise,Existing loan takeover,31000.0
Application_824725999,New credit,Boat,5000.0
Application_824818538,New credit,Unknown,0.0
Application_82678662,New credit,Remaining debt home,40000.0
Application_827208491,New credit,Home improvement,23000.0
Application_827856022,Limit raise,Extra spending limit,0.0
Application_828015798,New credit,Home improvement,75000.0
Application_828334298,New credit,Car,12000.0
Application_828348384,New credit,Existing loan takeover,15000.0
Application_828621995,New credit,Car,6000.0
Application_828951778,New credit,Car,12500.0
Application_829053438,New credit,Existing loan takeover,10000.0
Application_829091481,New credit,Unknown,0.0
Application_829174928,New credit,Existing loan takeover,17000.0
Application_829451259,New credit,Home improvement,30000.0
Application_829714042,New credit,Home improvement,10000.0
Application_829791576,New credit,Caravan / Camper,5000.0
Application_83093719,New credit,Home improvement,5000.0
Application_831651848,New credit,Home improvement,5500.0
Application_831994177,New credit,Existing loan takeover,22000.0
Application_83214651,New credit,Home improvement,15000.0
Application_832770467,New credit,Not speficied,35000.0
Application_833171339,New credit,Existing loan takeover,5000.0
Application_833729862,New credit,Car,5000.0
Application_833798814,New credit,Car,25000.0
Application_83386929,New credit,Car,15000.0
Application_834229371,New credit,Home improvement,5000.0
Application_834373531,New credit,Car,7500.0
Application_834711528,New credit,Not speficied,10000.0
Application_834923920,New credit,Car,7500.0
Application_835323326,New credit,"Other, see explanation",5000.0
Application_835407549,New credit,Existing loan takeover,0.0
Application_836151428,New credit,Car,15000.0
Application_836609181,New credit,"Other, see explanation",10000.0
Application_836643620,New credit,Car,20000.0
Application_836680972,New credit,Existing loan takeover,24750.0
Application_837217041,New credit,Car,30000.0
Application_837826809,Limit raise,Unknown,0.0
Application_837911105,New credit,Existing loan takeover,12000.0
Application_839061698,New credit,Home improvement,35000.0
Application_839176751,New credit,Motorcycle,15000.0
Application_839520526,New credit,Not speficied,11000.0
Application_839867915,New credit,Home improvement,6000.0
Application_840069749,New credit,Not speficied,25000.0
Application_840178886,New credit,Home improvement,20000.0
Application_840426240,New credit,Home improvement,17000.0
Application_841084918,Limit raise,Extra spending limit,56000.0
Application_841240578,New credit,Car,5000.0
Application_841851350,New credit,Car,25000.0
Application_84195997,New credit,Car,7500.0
Application_842227057,New credit,Home improvement,42000.0
Application_844008509,New credit,"Other, see explanation",25000.0
Application_844514474,Limit raise,"Other, see explanation",8500.0
Application_845264414,New credit,Home improvement,10000.0
Application_845366703,New credit,Car,9000.0
Application_845569937,New credit,Car,8000.0
Application_846209494,New credit,Existing loan takeover,47000.0
Application_847875764,New credit,Car,8000.0
Application_847928117,New credit,Unknown,0.0
Application_848666574,Limit raise,Car,15000.0
Application_848816525,New credit,Car,7500.0
Application_849546292,New credit,Existing loan takeover,45000.0
Application_849742887,Limit raise,Car,22000.0
Application_850162220,New credit,Existing loan takeover,21000.0
Application_850345065,New credit,"Other, see explanation",20000.0
Application_850474011,New credit,Unknown,0.0
Application_850651693,New credit,Home improvement,13500.0
Application_850910694,New credit,"Other, see explanation",15000.0
Application_851840391,Limit raise,Home improvement,40000.0
Application_852419476,Limit raise,Existing loan takeover,15000.0
Application_852448913,New credit,Home improvement,6000.0
Application_853476073,New credit,Home improvement,6500.0
Application_853977317,New credit,Car,15000.0
Application_854436852,New credit,Unknown,0.0
Application_855238993,Limit raise,Existing loan takeover,27500.0
Application_855533470,New credit,Car,9000.0
Application_855901489,New credit,"Other, see explanation",45000.0
Application_856400318,New credit,Home improvement,45900.0
Application_856904799,New credit,Home improvement,75000.0
Application_856935152,New credit,Car,7000.0
Application_857331426,New credit,Car,7500.0
Application_857634035,New credit,Car,22000.0
Application_858397535,New credit,Car,21250.0
Application_858453787,New credit,"Other, see explanation",5000.0
Application_858669578,New credit,Car,10000.0
Application_859266888,New credit,Existing loan takeover,28000.0
Application_859586574,New credit,Car,5000.0
Application_860326740,New credit,Home improvement,5000.0
Application_860925921,New credit,Car,10000.0
Application_861218490,New credit,"Other, see explanation",50000.0
Application_861301751,New credit,Home improvement,15000.0
Application_861645132,New credit,Home improvement,35000.0
Application_861657458,Limit raise,Extra spending limit,0.0
Application_86184488,Limit raise,Car,20000.0
Application_862160604,New credit,Home improvement,20000.0
Application_862970141,Limit raise,Home improvement,34000.0
Application_863789331,New credit,Existing loan takeover,15000.0
Application_86380851,New credit,Home improvement,25000.0
Application_8639196,New credit,Car,5000.0
Application_864117701,New credit,Not speficied,5000.0
Application_864528546,New credit,Existing loan takeover,10000.0
Application_864662158,New credit,Home improvement,15000.0
Application_864871373,New credit,Existing loan takeover,5000.0
Application_864964198,New credit,Car,8500.0
Application_86505635,New credit,Car,10000.0
Application_865090077,New credit,Extra spending limit,7000.0
Application_865163975,New credit,Home improvement,15000.0
Application_865317151,New credit,"Other, see explanation",15000.0
Application_865318653,Limit raise,Remaining debt home,60000.0
Application_866133256,New credit,Car,10000.0
Application_867141147,New credit,Car,0.0
Application_867460950,Limit raise,Unknown,0.0
Application_867476977,New credit,Extra spending limit,5000.0
Application_868487000,New credit,Existing loan takeover,40000.0
Application_868953340,New credit,Home improvement,25000.0
Application_869220020,New credit,Existing loan takeover,15500.0
Application_869604556,Limit raise,Unknown,0.0
Application_870944279,New credit,Not speficied,15000.0
Application_871048244,New credit,Home improvement,10000.0
Application_871554107,New credit,Existing loan takeover,20000.0
Application_872341596,New credit,Existing loan takeover,23000.0
Application_874039168,New credit,Remaining debt home,30000.0
Application_874076579,Limit raise,Home improvement,23000.0
Application_874155986,New credit,Home improvement,25000.0
Application_874250500,New credit,Existing loan takeover,0.0
Application_8748931,New credit,Unknown,12500.0
Application_875402655,New credit,Home improvement,7500.0
Application_8755596,New credit,Not speficied,10000.0
Application_875834446,New credit,Car,5500.0
Application_876093715,New credit,Home improvement,8500.0
Application_877270210,New credit,"Other, see explanation",20000.0
Application_877302416,New credit,Home improvement,25000.0
Application_877522071,New credit,Existing loan takeover,27000.0
Application_877661589,Limit raise,Car,50000.0
Application_878093890,New credit,Home improvement,5000.0
Application_87811774,New credit,Car,6500.0
Application_879392331,New credit,Tax payments,0.0
Application_87955600,New credit,Unknown,8000.0
Application_880692737,Limit raise,Unknown,0.0
Application_880950366,New credit,Extra spending limit,15000.0
Application_881214408,New credit,Tax payments,0.0
Application_882005937,Limit raise,Unknown,0.0
Application_882516770,New credit,Home improvement,15000.0
Application_883995052,New credit,Car,23000.0
Application_884156117,New credit,"Other, see explanation",15000.0
Application_884351994,New credit,"Other, see explanation",28000.0
Application_884501072,New credit,Unknown,0.0
Application_885083466,New credit,Home improvement,15000.0
Application_88534754,New credit,"Other, see explanation",10000.0
Application_885372391,New credit,Car,15000.0
Application_885880534,Limit raise,Unknown,0.0
Application_88594001,Limit raise,Car,24000.0
Application_8860825,New credit,Car,14000.0
Application_886140378,New credit,Home improvement,5000.0
Application_886774383,New credit,Home improvement,10000.0
Application_888091604,New credit,Existing loan takeover,43200.0
Application_888343256,Limit raise,Home improvement,0.0
Application_888403819,New credit,Car,10000.0
Application_889235953,New credit,"Other, see explanation",25000.0
Application_889433484,New credit,Home improvement,15000.0
Application_889517497,New credit,Existing loan takeover,10000.0
Application_889722446,New credit,Unknown,0.0
Application_890172089,New credit,Home improvement,15000.0
Application_890418181,New credit,Car,15000.0
Application_890509022,New credit,Car,6000.0
Application_890690489,Limit raise,Home improvement,19500.0
