Case ID,Application Type,Loan Goal,Requested Amount,First Credit Score,Last Credit Score,Having Call to Complete Application,Number of Offers,First Offer,Last Offer,First Offers Monthly Cost,Last Offers Monthly Cost,Throughput Times,Results
"Application_64771754","New credit","Car",7000,687,687,0,1,7000,7000,245.32,245.32,6.95037037037037,"Successful completion"
"Application_648063719","New credit","Car",20000,956,956,0,1,20000,20000,437.74,437.74,13.37835648148148,"Successful completion"
"Application_648322991","New credit","Unknown",0,897,897,0,1,5000,5000,100,100,6.742581018518519,"Successful completion"
"Application_649242925","New credit","Home improvement",50000,0,0,0,2,50000,50000,500,605.2,31.43565972222222,"Cancelled by client"
"Application_649659347","New credit","Unknown",0,989,989,1,1,15000,15000,150,150,10.07748842592593,"Successful completion"
"Application_650036394","New credit","Car",5000,0,0,0,2,5000,5000,75,74.51000000000001,31.46372685185185,"Cancelled by client"
"Application_650269997","New credit","Other, see explanation",30000,0,0,0,1,30000,30000,554.14,554.14,19.89131944444444,"Cancelled by client"
"Application_65199173","New credit","Other, see explanation",5000,0,0,0,1,5000,5000,222.31,222.31,30.77478009259259,"Cancelled by client"
"Application_652192276","New credit","Car",10000,0,0,0,2,10000,10000,214.66,197.83,5.489618055555556,"Cancelled by client"
"Application_653391914","New credit","Home improvement",5000,0,0,0,1,5000,5000,56.3,56.3,14.67721064814815,"Denied by the bank"
"Application_65350051","New credit","Unknown",0,0,0,0,1,6000,6000,247.52,247.52,31.73087962962963,"Cancelled by client"
"Application_653567105","New credit","Home improvement",5000,0,0,0,1,5000,5000,50,50,30.51650462962963,"Denied by the bank"
"Application_653726659","New credit","Home improvement",10000,744,744,0,1,10000,10000,300.07,300.07,10.17186342592593,"Successful completion"
"Application_65402694","Limit raise","Car",15000,0,0,0,1,15000,15000,300,300,9.870775462962962,"Successful completion"
"Application_654096412","New credit","Other, see explanation",20000,931,931,1,1,20000,20000,205.49,205.49,13.92462962962963,"Successful completion"
"Application_655449819","New credit","Existing loan takeover",5500,980,980,0,1,5500,5500,187.2,187.2,11.87958333333333,"Successful completion"
"Application_655711151","New credit","Car",12500,694,694,0,1,15000,15000,158.98,158.98,13.97306712962963,"Successful completion"
"Application_655725302","New credit","Existing loan takeover",27500,1004,1004,0,1,27500,27500,280.01,280.01,6.883599537037037,"Successful completion"
"Application_655765028","New credit","Existing loan takeover",7000,0,0,0,1,7000,7000,78.81999999999999,78.81999999999999,32.74857638888889,"Cancelled by client"
"Application_656598972","New credit","Home improvement",35000,0,0,0,1,35000,35000,699.45,699.45,34.99280092592593,"Denied by the bank"
"Application_656601025","New credit","Home improvement",5000,935,935,0,1,5000,5000,97.40000000000001,97.40000000000001,13.76908564814815,"Successful completion"
"Application_657029746","New credit","Home improvement",5000,815,815,0,1,5000,5000,100.25,100.25,21.95019675925926,"Successful completion"
"Application_65717423","New credit","Home improvement",12000,0,0,0,1,12000,12000,360.08,360.08,30.73994212962963,"Cancelled by client"
"Application_657789125","New credit","Unknown",0,0,0,0,1,5000,5000,200,200,30.72815972222222,"Cancelled by client"
"Application_65790749","New credit","Boat",10000,0,0,0,2,5700,5700,100,100,45.73829861111111,"Cancelled by client"
"Application_658640561","New credit","Not speficied",5000,0,0,0,1,5000,5000,97.40000000000001,97.40000000000001,33.40699074074074,"Cancelled by client"
"Application_659115405","New credit","Remaining debt home",7500,0,804,0,2,7900,7500,150,150,37.89410879629629,"Successful completion"
"Application_659438407","New credit","Car",15000,0,0,0,4,15000,15000,449.46,282.96,33.82332175925926,"Cancelled by client"
"Application_659573040","New credit","Car",10000,0,0,0,2,10000,10000,300.07,230.66,33.67435185185185,"Cancelled by client"
"Application_659619524","New credit","Car",5000,0,0,0,1,5000,5000,252.12,252.12,4.932025462962963,"Cancelled by client"
"Application_659749681","New credit","Existing loan takeover",7500,992,992,0,1,7500,7500,250,250,18.89479166666667,"Successful completion"
"Application_660516532","New credit","Existing loan takeover",10000,0,0,0,1,10000,10000,300,300,7.158854166666667,"Denied by the bank"
"Application_660719254","New credit","Home improvement",15000,0,0,0,1,15000,15000,300,300,34.87650462962963,"Cancelled by client"
"Application_661026251","New credit","Home improvement",45000,0,855,0,2,45000,45000,458.2,458.2,25.70744212962963,"Successful completion"
"Application_661194677","New credit","Car",7000,0,0,0,1,7000,7000,311.24,311.24,31.02596064814815,"Cancelled by client"
"Application_661370338","New credit","Existing loan takeover",12500,0,0,0,1,15000,15000,154.11,154.11,34.84949074074074,"Cancelled by client"
"Application_66205282","New credit","Home improvement",5000,1061,1061,0,1,5000,5000,98.8,98.8,21.72939814814815,"Successful completion"
"Application_662386389","New credit","Tax payments",6000,0,0,0,1,6000,6000,200,200,3.504733796296296,"Cancelled by client"
"Application_662488947","New credit","Car",18000,0,0,0,1,18000,18000,350,350,34.46511574074074,"Cancelled by client"
"Application_662659972","New credit","Not speficied",5000,0,0,0,1,5000,5000,222.31,222.31,8.000127314814815,"Denied by the bank"
"Application_662896680","New credit","Existing loan takeover",5000,0,0,0,1,5000,5000,60,60,32.70739583333334,"Cancelled by client"
"Application_663134091","New credit","Other, see explanation",15000,0,0,0,1,15000,15000,278.38,278.38,58.06903935185185,"Denied by the bank"
"Application_663509716","New credit","Unknown",0,0,0,0,4,15000,15000,151.74,151.74,4.274120370370371,"Cancelled by client"
"Application_663815178","Limit raise","Car",10000,0,0,0,1,16800,16800,200,200,30.6819212962963,"Cancelled by client"
"Application_663896719","New credit","Other, see explanation",33000,0,0,0,1,15400,15400,269.48,269.48,32.28344907407407,"Cancelled by client"
"Application_664361440","New credit","Car",36000,0,0,0,1,36000,36000,655.09,655.09,31.89797453703704,"Cancelled by client"
"Application_664546001","New credit","Unknown",15000,0,0,0,4,15000,15000,299.46,299.46,8.550497685185185,"Denied by the bank"
"Application_664700159","New credit","Home improvement",15000,1013,1013,0,1,15000,15000,150,150,35.80283564814815,"Successful completion"
"Application_665113574","Limit raise","Home improvement",0,0,0,0,1,17000,17000,170,170,31.95175925925926,"Cancelled by client"
"Application_665122636","New credit","Existing loan takeover",70000,0,0,0,2,70000,70000,522.05,522.05,6.672997685185186,"Cancelled by client"
"Application_665435950","Limit raise","Unknown",0,0,0,0,1,13700,13700,150,150,14.93208333333333,"Denied by the bank"
"Application_665788470","New credit","Home improvement",30000,806,806,0,1,19000,19000,356.76,356.76,19.79880787037037,"Successful completion"
"Application_66593560","New credit","Home improvement",18500,0,0,0,2,16300,18500,250,250,45.72729166666667,"Cancelled by client"
"Application_665947856","New credit","Home improvement",40000,0,0,0,1,20000,20000,205.49,205.49,31.93225694444444,"Cancelled by client"
"Application_667158687","New credit","Car",8500,0,0,0,2,8500,10000,150,100,52.63491898148148,"Cancelled by client"
"Application_668326847","New credit","Car",10000,0,0,0,3,10000,15000,100,150,57.66899305555555,"Cancelled by client"
"Application_668429599","New credit","Existing loan takeover",10000,805,805,0,1,10000,10000,300.07,300.07,25.90303240740741,"Successful completion"
"Application_668695663","New credit","Home improvement",15000,0,0,0,2,15000,15000,444.96,445,32.78524305555555,"Cancelled by client"
"Application_668926292","New credit","Existing loan takeover",22000,0,983,0,2,22000,22300,226.03,229.12,27.69939814814815,"Successful completion"
"Application_668992760","New credit","Car",7000,0,0,0,1,7000,7000,603.48,603.48,30.86015046296296,"Cancelled by client"
"Application_669204018","New credit","Other, see explanation",20000,0,0,0,1,20000,20000,371.17,371.17,30.64027777777778,"Cancelled by client"
"Application_669686892","New credit","Car",5000,969,969,0,1,5000,5000,118.15,118.15,8.685254629629629,"Successful completion"
"Application_669719234","New credit","Remaining debt home",25000,0,0,0,3,25000,25000,186.44,186.44,61.56586805555555,"Successful completion"
"Application_66988012","New credit","Unknown",0,0,683,0,2,20000,20000,349.97,349.97,1.760393518518518,"Successful completion"
"Application_670113395","Limit raise","Extra spending limit",38000,0,0,0,1,38000,38000,380,380,34.04320601851852,"Successful completion"
"Application_670720408","New credit","Other, see explanation",29300,0,0,0,1,29300,29300,503.72,503.72,30.72148148148148,"Cancelled by client"
"Application_670767920","New credit","Existing loan takeover",48500,852,0,0,3,48500,48500,507.28,507.28,53.1316087962963,"Successful completion"
"Application_671491370","Limit raise","Existing loan takeover",6000,0,0,0,1,6000,6000,100,100,15.53586805555556,"Successful completion"
"Application_671678776","New credit","Car",15000,0,0,0,1,15000,15000,250,250,8.711458333333333,"Denied by the bank"
"Application_673530624","New credit","Existing loan takeover",23100,0,0,0,1,23100,23100,347.9,347.9,23.8866087962963,"Cancelled by client"
"Application_673882381","New credit","Car",18000,0,889,0,3,18000,15000,337.98,281.65,13.06353009259259,"Successful completion"
"Application_675216858","New credit","Home improvement",5000,0,0,0,1,5000,5000,106.61,106.61,18.9772337962963,"Denied by the bank"
"Application_675832917","New credit","Existing loan takeover",5000,951,951,0,1,5000,5000,100,100,18.60440972222222,"Successful completion"
"Application_676547780","New credit","Unknown",0,1061,1061,0,1,10000,10000,200.95,200.95,26.97568287037037,"Successful completion"
"Application_676699598","New credit","Other, see explanation",21000,0,0,0,2,21000,22600,215.76,232.2,10.27746527777778,"Cancelled by client"
"Application_676856881","New credit","Existing loan takeover",10250,683,683,0,1,10300,10300,206,206,14.86996527777778,"Successful completion"
"Application_677195292","New credit","Home improvement",7000,0,973,0,2,7000,7000,78.81999999999999,70,18.73898148148148,"Successful completion"
"Application_677442195","New credit","Car",5000,0,0,0,1,5000,5000,97.40000000000001,97.40000000000001,30.88474537037037,"Cancelled by client"
"Application_677898656","Limit raise","Home improvement",15000,858,858,0,1,15000,15000,150,150,18.88645833333333,"Successful completion"
"Application_677929265","New credit","Car",25000,0,0,0,1,25000,25000,565.83,565.83,30.93677083333333,"Cancelled by client"
"Application_67839860","Limit raise","Existing loan takeover",22000,0,0,0,1,22000,22000,300,300,21.71518518518518,"Successful completion"
"Application_678634348","New credit","Existing loan takeover",60000,0,0,0,1,60000,60000,610.9299999999999,610.9299999999999,15.23467592592593,"Denied by the bank"
"Application_678831209","New credit","Existing loan takeover",15000,772,772,0,1,15000,15000,150,150,13.6543287037037,"Successful completion"
"Application_679213007","New credit","Car",27500,789,789,0,1,27500,27500,280.01,280.01,23.79310185185185,"Successful completion"
"Application_680158113","Limit raise","Car",20000,0,0,1,3,20000,14700,300,300,36.64765046296296,"Successful completion"
"Application_680162255","New credit","Home improvement",5000,0,0,0,2,5000,6000,97.40000000000001,107.84,32.02325231481481,"Cancelled by client"
"Application_680438590","New credit","Unknown",0,0,0,0,1,9300,9300,237.33,237.33,30.58556712962963,"Cancelled by client"
"Application_681292905","New credit","Other, see explanation",6000,899,899,0,1,6000,6000,1018.5,1018.5,19.92679398148148,"Successful completion"
"Application_681341983","New credit","Existing loan takeover",30000,0,0,0,1,22000,22000,300.84,300.84,33.39527777777778,"Cancelled by client"
"Application_68144453","New credit","Existing loan takeover",11000,921,921,0,1,30000,30000,400,400,26.94016203703704,"Successful completion"
"Application_681495041","New credit","Home improvement",12000,0,910,0,2,12000,12000,130.57,127.75,40.54665509259259,"Successful completion"
"Application_681547497","New credit","Car",25000,0,0,0,2,25000,25000,461.78,450,32.84730324074074,"Cancelled by client"
"Application_682126266","New credit","Home improvement",75000,878,878,0,1,75000,75000,763.67,763.67,1.061724537037037,"Successful completion"
"Application_682303472","New credit","Car",15000,742,742,0,1,15000,15000,154.11,154.11,9.157476851851852,"Successful completion"
"Application_682863745","New credit","Car",8000,0,0,0,1,8000,8000,200,200,30.54241898148148,"Cancelled by client"
"Application_683270258","Limit raise","Home improvement",7000,0,0,0,1,7000,7000,250,250,32.70247685185185,"Cancelled by client"
"Application_68371585","New credit","Not speficied",5000,0,0,0,1,10000,10000,106.46,106.46,33.55479166666667,"Cancelled by client"
"Application_685193659","New credit","Home improvement",5000,0,0,0,1,5000,5000,431.05,431.05,32.63237268518519,"Cancelled by client"
"Application_685306276","New credit","Car",8000,0,1036,0,3,8000,9000,200,225,21.04045138888889,"Successful completion"
"Application_685521212","Limit raise","Extra spending limit",17500,0,0,0,1,17500,17500,175,175,1.801377314814815,"Successful completion"
"Application_685892956","New credit","Car",12000,0,0,0,1,12000,12000,245.03,245.03,31.51181712962963,"Cancelled by client"
"Application_68620955","New credit","Car",50000,911,911,0,1,50000,50000,500,500,16.86511574074074,"Successful completion"
"Application_686843208","New credit","Home improvement",20000,953,953,0,1,20000,20000,205.49,205.49,31.92857638888889,"Successful completion"
"Application_686928215","New credit","Home improvement",5000,0,1073,0,2,5000,5000,97.40000000000001,100,21.0546412037037,"Successful completion"
